Subject,Section,Sub-subject,Correct sentence,Wrong sentence,Label,URL
De constituent,14.3.2,Categoriale en generieke naamwoordelijke constituenten,NA,Kralen liggen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic
De constituent,14.3.2,Categoriale en generieke naamwoordelijke constituenten,NA,Er maken kralen een effen trui levendiger.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic
De constituent,14.3.2,Categoriale en generieke naamwoordelijke constituenten,De dollar is gedevalueerd.,Een dollar is gedevalueerd.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic
De constituent,14.3.2,Categoriale en generieke naamwoordelijke constituenten,De walvis dreigt uit te sterven.,Een walvis dreigt uit te sterven.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic
De constituent,14.3.2,Categoriale en generieke naamwoordelijke constituenten,Een gastarbeider wordt in dat café niet toegelaten.,De gastarbeider wordt in dat café niet toegelaten.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic
De constituent,14.3.2,Categoriale en generieke naamwoordelijke constituenten,Een appel moet je schillen voor je hem opeet.,De appel moet je schillen voor je hem opeet.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic
De constituent,14.3.2,Categoriale en generieke naamwoordelijke constituenten,De dollar is gedevalueerd.,De dollars zijn gedevalueerd.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic
De constituent,14.3.2,Categoriale en generieke naamwoordelijke constituenten,Het paard is een zoogdier.,De paarden zijn zoogdieren.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic
De constituent,14.3.2,Categoriale en generieke naamwoordelijke constituenten,De mens is al meer dan 100.000 jaar oud.,De mensen zijn al meer dan 100.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic
De constituent,14.3.2,Categoriale en generieke naamwoordelijke constituenten,De walvis dreigt uit te sterven.,De walvissen dreigen uit te sterven.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic
De constituent,14.3.2,Categoriale en generieke naamwoordelijke constituenten,De Hollandse bloemkool wordt naar verschillende landen geëxporteerd.,De Hollandse bloemkolen worden naar verschillende landen geëxporteerd.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans140302lingtopic
De constituent,14.4.3.2,Voornaamwoorden en equivalenten,Hij gaat altijd met zulke rare mensen om.,Hij gaat altijd met van die rare mensen om.,informeel,https://e-ans.ivdnt.org/topics/pid/ans14040302lingtopic
De constituent,14.4.3.2,Voornaamwoorden en equivalenten,Bea eet zulke Brusselse wafels altijd met suiker.,Bea eet van die Brusselse wafels altijd met suiker.,informeel,https://e-ans.ivdnt.org/topics/pid/ans14040302lingtopic
De constituent,14.4.5.1,Hoofdtelwoorden en breukgetallen,de vele vragen,de veel vragenuitgesloten,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans14040501lingtopic
De constituent,14.4.5.1,Hoofdtelwoorden en breukgetallen,de weinige antwoorden,de weinig antwoordenuitgesloten,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans14040501lingtopic
De constituent,14.4.5.2,Nadere bepalingen,"De goed honderd (brieven die hij nog moest versturen, lagen klaar.)","De een goede honderd (brieven die hij nog moest versturen, lagen klaar.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans14040502lingtopic
De constituent,14.5.1.2,Deelwoorden en infinitieven met te,de te verwachten problemen,een moeilijk te verstane sprekertwijfelachtig,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans14050102lingtopic
De constituent,14.5.1.2,Deelwoorden en infinitieven met te,de te verwachten problemen,een nauwelijks te begaan padtwijfelachtig,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans14050102lingtopic
De constituent,14.5.1.2,Deelwoorden en infinitieven met te,de te verwachten problemen,een niet te weerstane verleidingtwijfelachtig,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans14050102lingtopic
De constituent,14.5.1.3,Incorporatie van zinsdelen,(dat) verkeerstechnisch erg moeilijke (probleem),(dat) erg verkeerstechnisch moeilijke (probleem)uitgesloten,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans14050103lingtopic
De constituent,14.5.1.3,Incorporatie van zinsdelen,"De jongen, die volgens onze directeur zijn moeder altijd met veel plezier brieven schrijft/schreef, (is weggelopen).",de de stad onveilig makende roverstwijfelachtig,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans14050103lingtopic
De constituent,14.5.1.3,Incorporatie van zinsdelen,"de rovers, die de stad onveilig maken/maakten, (...)",het het moeilijkst te onderhouden gebouwtwijfelachtig,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans14050103lingtopic
De constituent,14.5.1.3,Incorporatie van zinsdelen,"het gebouw dat het moeilijkst te onderhouden is, (...)",zijn zijn zaken verwaarlozende broertwijfelachtig,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans14050103lingtopic
De constituent,14.5.3.6.i,Voorzetselbepalingen,de paraplu van mijn moeder,het resultaat hunner inspanningenformeel,formeel,https://e-ans.ivdnt.org/topics/pid/ans1405030601lingtopic
De constituent,14.5.3.6.i,Voorzetselbepalingen,het resultaat van hun inspanningen,iemand onzerformeel,formeel,https://e-ans.ivdnt.org/topics/pid/ans1405030601lingtopic
De constituent,14.5.3.6.i,Voorzetselbepalingen,iemand van ons,de kennis der natuurformeel,formeel,https://e-ans.ivdnt.org/topics/pid/ans1405030601lingtopic
De constituent,14.5.3.6.ii,Het type ' een schat van een kind ',de boeken over de Tweede Wereldoorlog van De Jong,Een serpent van een Rosie toch!,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1405030602lingtopic
De constituent,14.6.3.2,Bijzinnen ingeleid door een onderschikkend voegwoord,(Er is) een tijd (geweest) dat veel mensen judo maar een minderwaardige sport vonden.,(Er is) een tijd (geweest) toen veel mensen judo maar een minderwaardige sport vonden.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans14060302lingtopic
De constituent,14.8.2,Nominalisaties behorend tot type 1,De terechtstelling van de misdadiger (was afschrikwekkend.),De misdadiger terechtstelling (was afschrikwekkend.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140802lingtopic
De constituent,14.8.2,Nominalisaties behorend tot type 1,De schenking van kadobonnen aan de jarige (was een goed idee.),De jarige schenking van kadobonnen (was een goed idee.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140802lingtopic
De constituent,14.8.2,Nominalisaties behorend tot type 1,De verstrekking van kortingsbonnen in een supermarkt (werd gewaardeerd.),De in een supermarkt verstrekking van kortingsbonnen (werd gewaardeerd.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140802lingtopic
De constituent,14.8.3,Nominalisaties behorend tot type 2,Het pannenkoeken bakken (is voor Anneke niet moeilijk.),Het een pannenkoek bakken (is voor Anneke niet moeilijk.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140803lingtopic
De constituent,14.8.3,Nominalisaties behorend tot type 2,Het bakken van pannenkoeken (is voor Anneke niet moeilijk.),Het van pannenkoeken bakken (is voor Anneke niet moeilijk.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140803lingtopic
De constituent,14.8.3,Nominalisaties behorend tot type 2,Het bakken van pannenkoeken (is voor Anneke niet moeilijk.),Het bakken pannenkoeken (is voor Anneke niet moeilijk.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140803lingtopic
De constituent,14.8.3,Nominalisaties behorend tot type 2,Het aan kleine kinderen snoep geven (wordt afgeraden.),Het kleine kinderen geven van snoep (wordt afgeraden.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140803lingtopic
De constituent,14.8.3,Nominalisaties behorend tot type 2,Het geven van snoep aan kleine kinderen (wordt afgeraden.),Het geven van snoep kleine kinderen (wordt afgeraden.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140803lingtopic
De constituent,14.8.3,Nominalisaties behorend tot type 2,Het voor grootmoeder thee inschenken (is een hele opgave.),Het grootmoeder inschenken van thee (is een hele opgave.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140803lingtopic
De constituent,14.8.3,Nominalisaties behorend tot type 2,Het inschenken van thee voor grootmoeder (is een hele opgave.),Het inschenken van thee grootmoeder (is een hele opgave.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140803lingtopic
De constituent,14.8.4,Nominalisaties behorend tot type 3,Mosselen eten (is in de mode.),Van mosselen eten (is in de mode.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140804lingtopic
De constituent,14.8.4,Nominalisaties behorend tot type 3,Mosselen eten (is in de mode.),Eten mosselen (is in de mode.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140804lingtopic
De constituent,14.8.4,Nominalisaties behorend tot type 3,Mosselen eten (is in de mode.),Eten van mosselen (is in de mode.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140804lingtopic
De constituent,14.8.4,Nominalisaties behorend tot type 3,Cognac aanbieden aan tante Fien (vindt pa doodzonde.),Cognac aanbieden tante Fien (vindt pa doodzonde.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140804lingtopic
De constituent,14.8.4,Nominalisaties behorend tot type 3,NA,Eric een nieuwe broek kopen (is altijd leuk.,regionaal,https://e-ans.ivdnt.org/topics/pid/ans140804lingtopic
De constituent,14.8.4,Nominalisaties behorend tot type 3,Een nieuwe broek kopen voor Eric (is altijd leuk.),Een nieuwe broek kopen Eric (is altijd leuk.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans140804lingtopic
De constituent,15.2,De bouw van de adjectivische constituent,(een) - hard (gesteente),(een) zeer - (gesteente)uitgesloten,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1502lingtopic
De constituent,15.2,De bouw van de adjectivische constituent,(Hij is bepaald niet) tuk op vergaderen.,(Hij is bepaald niet) tuk -.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1502lingtopic
De constituent,15.2,De bouw van de adjectivische constituent,(Hij is bepaald niet) tuk op vergaderen.,(Hij is bepaald niet) - op vergaderen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1502lingtopic
De constituent,15.2,De bouw van de adjectivische constituent,De boom is erg hoog.,Erg is de boom hoog.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1502lingtopic
De constituent,15.3.1.1,Graadaanduidende of versterkende (voor)bepalingen,(Het zijn al) zulke grote (kinderen).,(Het zijn al) zo grote (kinderen).,regionaal,https://e-ans.ivdnt.org/topics/pid/ans15030101lingtopic
De constituent,15.3.1.1,Graadaanduidende of versterkende (voor)bepalingen,(De koffie is) warm genoeg.,warm genoege (koffie)uitgesloten,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans15030101lingtopic
De constituent,15.3.1.1,Graadaanduidende of versterkende (voor)bepalingen,(Dat is) makkelijk zat.,(een) makkelijk zat (klusje)uitgesloten,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans15030101lingtopic
De constituent,15.3.1.1,Graadaanduidende of versterkende (voor)bepalingen,(Ik vind hem een) echt flinke (jongen).,(Ik vind hem een) echte flinke (jongen).,informeel,https://e-ans.ivdnt.org/topics/pid/ans15030101lingtopic
De constituent,15.3.1.1,Graadaanduidende of versterkende (voor)bepalingen,(Het zijn) heel erg mooie (plaatjes).,(Het zijn) hele erge mooie (plaatjes).,informeel,https://e-ans.ivdnt.org/topics/pid/ans15030101lingtopic
De constituent,15.3.1.1,Graadaanduidende of versterkende (voor)bepalingen,NA,(Ik vind het een) hele handig (apparaat.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans15030101lingtopic
De constituent,15.3.1.1,Graadaanduidende of versterkende (voor)bepalingen,NA,(Ik vind het een) verrekte handig (apparaat.,informeel,https://e-ans.ivdnt.org/topics/pid/ans15030101lingtopic
De constituent,15.3.1.1,Graadaanduidende of versterkende (voor)bepalingen,NA,(Die flats zijn) geweldige hoog.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans15030101lingtopic
De constituent,15.3.1.1,Graadaanduidende of versterkende (voor)bepalingen,NA,(Die flats zijn) verdomde hoog.,informeel,https://e-ans.ivdnt.org/topics/pid/ans15030101lingtopic
De constituent,15.4.3,Bijzinnen,(Hij was) bang (om) op te vallen.,(We zijn niet) geneigd dat we dit zomaar voorbij zouden laten gaan.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans150403lingtopic
De constituent,15.4.3,Bijzinnen,(We zijn niet) geneigd (om) dit zomaar voorbij te laten gaan.,(Jan is altijd) bereid dat hij zou helpen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans150403lingtopic
De constituent,16.2,De bouw van de bijwoordelijke constituent,(Hij liegt) - nooit.,(Hij liegt) vrijwel -.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans1602lingtopic
De constituent,16.3.3,Bijzinnen,(Ze heeft dat al) zo [vaak] (gezegd) dat ik het niet eens meer hoor.,(Ze heeft dat al) zo [vaak] dat ik het niet eens meer hoor (gezegd.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans160303lingtopic
De constituent,16.3.3,Bijzinnen,(Gelukkig maar dat hij) [snel] genoeg (was) om weg te komen.,(Gelukkig maar dat hij) [snel] genoeg om weg te komen (was.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans160303lingtopic
De constituent,17.1,Complementen binnen de adpositieconstituent,"Een koe krijg je zomaar honderd gulden meer voor. in NN, informeel Deze constructie komt geregeld voor in standaardtalige contexten in het Nederlandse Nederlands, vooral in informeel taalgebruik.",*Ik ga er naar.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249597230642474
De constituent,17.1,Complementen binnen de adpositieconstituent,"Een koe krijg je zomaar honderd gulden meer voor. in NN, informeel Deze constructie komt geregeld voor in standaardtalige contexten in het Nederlandse Nederlands, vooral in informeel taalgebruik.",*Dat feestje ga ik niet naar.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249597230642474
De constituent,17.1.2,Voornaamwoordelijke bijwoorden,Waarmee kan ik u helpen?,[E]rgens in moet je tenslotte geloven.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15741673051642495
De constituent,17.1.2,Voornaamwoordelijke bijwoorden,Waarmee kan ik u helpen?,Nergens op wordt echt diep ingegaan.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15741673051642495
De constituent,17.1.2,Voornaamwoordelijke bijwoorden,Waarmee kan ik u helpen?,Overal over heeft hij een mening.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-15741673051642495
De constituent,17.1.2.1,Vijf typen voornaamwoordelijke bijwoorden,Het gebouw én het huis ernaast verdwijnen en maken plaats voor luxeappartementen.,het huis naast hetuitgesloten,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16000874747697907
De constituent,17.1.2.1,Vijf typen voornaamwoordelijke bijwoorden,"Ria Dekker … vist meestal in oude kleren, met een regenbroek erover.",met een regenbroek over zeuitgesloten,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16000874747697907
De constituent,17.1.2.1,Vijf typen voornaamwoordelijke bijwoorden,In Rouveen wordt om 19.30 uur een gekostumeerde voetbalwedstrijd gehouden. Vele prominenten zullen hieraan deelnemen.,Vele prominenten zullen aan deze deelnemen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16000874747697907
De constituent,17.1.2.1,Vijf typen voornaamwoordelijke bijwoorden,Langs de wegen lopen greppels. Daarachter wuift manshoog het riet.,Achter die wuift manshoog het riet.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16000874747697907
De constituent,17.1.2.1,Vijf typen voornaamwoordelijke bijwoorden,"Waarin hij niet uitblinkt[,] is het afnemen van de bal.","In wat hij niet uitblinkt, is het afnemen van de bal.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16000874747697907
De constituent,17.1.2.1,Vijf typen voornaamwoordelijke bijwoorden,Waaraan ergert u zich?,Aan wat ergert u zich ... ? in BN Deze vorm komt geregeld voor in standaardtalige contexten in het Belgisch-Nederlands en kan als deel van de standaardtaal worden beschouwd. Belgisch-Nederlands,Belgisch-Nederlands,https://e-ans.ivdnt.org/topics/pid/topic-16000874747697907
De constituent,17.1.2.1,Vijf typen voornaamwoordelijke bijwoorden,Waarover gaan zulke gesprekken ... ?,Over wat gaan die gesprekken ... ? in BN Deze vorm komt geregeld voor in standaardtalige contexten in het Belgisch-Nederlands en kan als deel van de standaardtaal worden beschouwd. Belgisch-Nederlands,Belgisch-Nederlands,https://e-ans.ivdnt.org/topics/pid/topic-16000874747697907
De constituent,17.1.2.1,Vijf typen voornaamwoordelijke bijwoorden,Dat is het leuke aan op reis gaan: dat je ergens naartoe kunt waar mensen je niet kennen.,.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16000874747697907
De constituent,17.1.2.1,Vijf typen voornaamwoordelijke bijwoorden,Onze klanten komen overal vandaan.,Onze klanten komen van alles/uit alles.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16000874747697907
De constituent,17.1.2.1,Vijf typen voornaamwoordelijke bijwoorden,Ik maak me vaak zorgen om niets.,Alcohol was inderdaad voor niets nodig. in BN Deze vorm komt geregeld voor in standaardtalige contexten in het Belgisch-Nederlands en kan als deel van de standaardtaal worden beschouwd. Belgisch-Nederlands,Belgisch-Nederlands,https://e-ans.ivdnt.org/topics/pid/topic-16000874747697907
De constituent,17.1.2.1,Vijf typen voornaamwoordelijke bijwoorden,Ik maak me vaak zorgen om niets.,Ik begrijp niet dat voor dergelijke situaties alle kabinetten van de Commissie hun zeg moeten doen. Dat is voor niets nodig en tegen alle regels van efficiënt werken. in BN Deze vorm komt geregeld voor in standaardtalige contexten in het Belgisch-Nederlands en kan als deel van de standaardtaal worden beschouwd. Belgisch-Nederlands,Belgisch-Nederlands,https://e-ans.ivdnt.org/topics/pid/topic-16000874747697907
